id,pressure,maxtemp,humidity,cloud,sunshine,windspeed,day_sin,day_cos,temp_range,winddirection_10.0,winddirection_15.0,winddirection_20.0,winddirection_25.0,winddirection_30.0,winddirection_40.0,winddirection_50.0,winddirection_60.0,winddirection_65.0,winddirection_70.0,winddirection_75.0,winddirection_80.0,winddirection_90.0,winddirection_100.0,winddirection_110.0,winddirection_120.0,winddirection_130.0,winddirection_140.0,winddirection_150.0,winddirection_160.0,winddirection_170.0,winddirection_180.0,winddirection_190.0,winddirection_200.0,winddirection_210.0,winddirection_220.0,winddirection_230.0,winddirection_240.0,winddirection_250.0,winddirection_250.3,winddirection_260.0,winddirection_270.0,winddirection_280.0,winddirection_290.0,winddirection_300.0,rainfall,humidity_index,windspeed_category
832,1012.0,0.78515625,0.7627118644067796,88.0,2.4,0.4428312159709619,0.9796136916454901,-0.20089055513063506,5.699999999999999,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.9474925738249169,
833,1013.0,0.7578125,0.7966101694915253,88.0,0.6,0.09800362976406533,0.9760105506323683,-0.21772323039653177,4.900000000000002,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.9999117231638416,
834,1016.0,0.703125,0.8135593220338984,88.0,1.5,0.3992740471869328,0.9721181966290613,-0.23449138957040985,3.599999999999998,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.0106587454132447,
835,1013.3,0.6796875,0.8983050847457628,85.0,0.2,0.14882032667876588,0.9679377830240642,-0.25119006388481935,3.400000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1.1702244617498856,
836,1008.3,0.796875,0.7627118644067796,85.0,3.1,0.2087114337568058,0.9634705485641488,-0.2678143051621742,5.400000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.8879882092851878,
837,1014.5,0.80078125,0.728813559322034,83.0,4.7,0.21052631578947367,0.9587178169872964,-0.2843591872810034,5.399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.8826335065156291,
838,1011.1,0.8046875,0.8135593220338984,82.0,2.7,0.17422867513611612,0.9536809966304457,-0.30081980763566735,4.300000000000001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.9471874232375338,
839,1011.4,0.56640625,0.8813559322033897,84.0,2.2,0.24682395644283123,0.9483615800121715,-0.3171912885891061,4.099999999999998,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.4351809436555198,
840,1013.3,0.64453125,0.728813559322034,81.0,5.7,0.2903811252268602,0.9427611433904207,-0.3334687789181868,3.599999999999998,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.0211864406779663,
841,1013.3,0.62890625,0.8135593220338984,85.0,2.5,0.13611615245009073,0.9368813462954315,-0.3496474552512284,3.3999999999999986,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.120387409200969,
842,1011.4,0.7578125,0.847457627118644,75.0,8.8,0.08711433756805805,0.9307239310379795,-0.36572252349726897,4.199999999999999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.0473707083876578,
843,1012.5,0.62109375,0.847457627118644,84.0,1.2,0.3448275862068965,0.9242907221930934,-0.3816892202666588,2.6999999999999993,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.173777518020651,
844,1011.4,0.73046875,0.7457627118644068,81.0,1.8,0.19419237749546275,0.9175836260593937,-0.39754281428255595,3.700000000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0.9264371832954744,
845,1011.3,0.73046875,0.6101694915254237,66.0,5.7,0.16696914700544463,0.9106046300942163,-0.4132786077829042,5.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.7863681682226049,
846,1008.1,0.796875,0.728813559322034,86.0,1.2,0.48638838475499097,0.9033558023246845,-0.4288919379124835,4.300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0.8610003323363246,
847,1011.1,0.72265625,0.7966101694915253,85.0,3.6,0.18874773139745915,0.895839290734909,-0.4443781781046132,5.199999999999999,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.1033508669394116,
848,1010.4,0.8046875,0.847457627118644,71.0,6.7,0.1724137931034483,0.8880573226294932,-0.45973273945210397,4.600000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.9866535658724309,
849,1013.4,0.671875,0.9152542372881356,85.0,3.9,0.08711433756805805,0.8800122039735357,-0.47495107206704995,4.800000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.267679719462303,
850,1007.6,0.71484375,0.8135593220338984,78.0,8.4,0.20689655172413796,0.8717063187093218,-0.49002866642905923,4.399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1.0429138117562209,
851,1006.7,0.73046875,0.9152542372881356,88.0,0.4,0.3539019963702359,0.8631421280499114,-0.5049610547215204,4.300000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.1369910885899004,
852,1009.5,0.77734375,0.6440677966101696,75.0,8.7,0.08529945553539019,0.854322169749827,-0.5197438121555155,5.900000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.7919405050155657,
853,1007.9,0.79296875,0.7118644067796609,73.0,6.3,0.21234119782214156,0.8452490573530633,-0.5343725582809787,4.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.8287889953328419,
854,1007.6,0.78125,0.847457627118644,66.0,7.7,0.08529945553539019,0.835925479418637,-0.548842958284719,7.199999999999999,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.080620572145996,
855,1006.6,0.7890625,0.6440677966101696,69.0,7.6,0.08529945553539019,0.8263541987239096,-0.5631507242749186,6.900000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.7571723852831751,
856,1006.7,0.75,0.9152542372881356,85.0,0.2,0.3702359346642468,0.8165380514459161,-0.5772916165517272,2.900000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.0503631961259083,
857,1005.9,0.70703125,0.8135593220338984,89.0,1.2,0.46098003629764067,0.8064799463209448,-0.5912614448635781,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.9658512148284213,
858,1008.9,0.8046875,0.6949152542372881,69.0,6.4,0.1234119782214156,0.7961828637826158,-0.6050560696488488,4.300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0.775345260514752,
859,1006.9,0.8125,0.5932203389830508,81.0,4.4,0.2486388384754991,0.7856498550787145,-0.6186714032625031,4.599999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0.6873370273794004,
860,1007.5,0.84375,0.8813559322033897,85.0,6.2,0.3738656987295826,0.7748840413670407,-0.6321034111873487,4.300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.9440301318267421,
861,1006.0,0.83203125,0.7627118644067796,87.0,3.4,0.1451905626134301,0.7638886127905428,-0.6453481132295501,5.300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0.8837190352020862,
862,1009.5,0.8828125,0.6101694915254237,69.0,10.0,0.27586206896551724,0.7526668275320084,-0.6584015846980488,5.899999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.6478010901217053,
863,1008.7,0.859375,0.7118644067796609,88.0,1.0,0.21960072595281305,0.741222010848596,-0.6712599575675313,4.799999999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.7798151001540832,
864,1007.9,0.8984375,0.8305084745762712,82.0,2.2,0.2921960072595281,0.7295575540864875,-0.6839194216246106,9.099999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0.9223619464188082,
865,1008.8,0.8828125,0.728813559322034,85.0,3.7,0.15607985480943737,0.717676913675962,-0.6963762255968722,4.699999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.773762413200926,
866,1005.9,0.8359375,0.7457627118644068,88.0,2.0,0.37568058076225047,0.705583610107178,-0.7086266782644596,5.400000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.8517953249256969,
867,1008.1,0.875,0.6779661016949152,78.0,9.3,0.12522686025408347,0.6932812268869777,-0.7206671495538609,4.099999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0.7134927096439938,
868,1008.5,0.83203125,0.7627118644067796,88.0,1.6,0.3647912885662432,0.6807734094770161,-0.7324940716135789,4.800000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.8549467875443437,
869,1007.9,0.890625,0.6610169491525424,29.0,11.1,0.08711433756805805,0.6680638642135335,-0.7441039398713607,5.100000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.7017845142985142,
870,1006.3,0.875,0.847457627118644,88.0,0.7,0.4355716878402904,0.6551563572090853,-0.7554933140726803,5.099999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.9455430006277464,
871,1008.1,0.89453125,0.6101694915254237,32.0,11.9,0.20689655172413796,0.6420547132365637,-0.766658819300159,4.599999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.6421434386795943,
872,1006.6,0.89453125,0.5593220338983051,39.0,10.5,0.09074410163339384,0.6287628145958344,-0.777597146973627,5.299999999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.596445177741113,
873,1005.6,0.87890625,0.7966101694915253,89.0,6.5,0.20508166969147001,0.6152845999633276,-0.7883050558305255,4.799999999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.8383539338316927,
874,1007.5,0.8515625,0.7118644067796609,83.0,6.3,0.08529945553539019,0.6016240632249226,-0.7987793728863649,4.700000000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.7693243140533557,
875,1008.8,0.890625,0.6949152542372881,33.0,11.8,0.18511796733212338,0.5877852522924732,-0.8090169943749473,3.400000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.7410379481025948,
876,1005.3,0.89453125,0.6271186440677965,54.0,10.5,0.10526315789473682,0.5737722679043246,-0.8190148866680801,4.599999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.6599807564206942,
877,1008.5,0.8828125,0.6610169491525424,38.0,10.4,0.09981851179673322,0.5595892624101765,-0.8287700871745037,4.600000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.698706512042819,
878,1010.5,0.91015625,0.6101694915254237,32.0,9.3,0.17422867513611612,0.545240438540651,-0.8382797052177743,5.100000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.6421434386795943,
879,1006.7,0.92578125,0.7118644067796609,80.0,3.9,0.36297640653357527,0.5307300481619334,-0.8475409228928311,7.300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0.7557679384753229,
880,1008.6,0.8984375,0.5593220338983051,20.0,10.1,0.1343012704174229,0.5160623910158528,-0.8565509959010036,5.399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.5860722181282241,
881,1007.9,0.9140625,0.6101694915254237,44.0,10.0,0.3647912885662432,0.5012418134457758,-0.865307254363206,6.799999999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.6338398597311513,
882,1005.6,0.8984375,0.6101694915254237,38.0,10.6,0.1996370235934664,0.48627270710869,-0.8738071036110808,6.399999999999999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6393515106853352,
883,1008.4,0.9375,0.6440677966101696,58.0,9.3,0.08711433756805805,0.4711595076738638,-0.8820480249558537,5.799999999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.669053185271771,
884,1009.9,0.96484375,0.7118644067796609,60.0,8.3,0.18330308529945555,0.4559066935084588,-0.8900275764346767,7.100000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0.7363061031497781,
885,1008.9,0.953125,0.6610169491525424,43.0,8.3,0.2776769509981851,0.440518784350495,-0.8977433935342337,7.399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.6637711864406781,
886,1008.8,0.87890625,0.6610169491525424,72.0,4.1,0.4682395644283121,0.42500033996955416,-0.9051931898913974,4.699999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.6778939776415436,
887,1007.2,0.89453125,0.6779661016949152,78.0,2.7,0.08711433756805805,0.4093559588156213,-0.9123747579707273,4.699999999999996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.6952758745041472,
888,1006.2,0.953125,0.728813559322034,80.0,4.9,0.44101633393829404,0.39359027665646673,-0.9192859697186104,7.399999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.7570864991233198,
889,1008.8,0.80078125,0.7796610169491525,88.0,0.2,0.16696914700544463,0.3777079652039649,-0.9259247771938498,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0.8863127598337064,
890,1007.8,0.96484375,0.7966101694915253,84.0,3.8,0.46098003629764067,0.36171373072976765,-0.9322892131745133,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.8134875035909221,
891,1008.8,0.96484375,0.6101694915254237,46.0,10.4,0.20508166969147001,0.3456123126707335,-0.9383773917408641,6.300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.6204677107916755,
892,1006.9,0.89453125,0.5932203389830508,47.0,5.0,0.09437386569872956,0.3294084822245304,-0.9441875088341993,5.199999999999996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.6243061209384946,
893,1008.1,0.9375,0.6779661016949152,72.0,10.6,0.41560798548094374,0.3131070409358269,-0.9497178427914316,7.299999999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.7229638518074096,
894,1007.8,0.85546875,0.6610169491525424,38.0,11.0,0.2867513611615245,0.29671281927349075,-0.9549667548552551,5.399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.7375235404896423,
895,1008.3,0.8046875,0.6779661016949152,79.0,3.7,0.15245009074410165,0.28023067519921585,-0.9599326896597447,2.8999999999999986,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.7042665108123904,
896,1010.3,0.81640625,0.9152542372881356,84.0,1.8,0.18874773139745915,0.26366549272800704,-0.9646141756912435,4.900000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1.0404541093700033,
897,1006.2,0.83203125,0.7118644067796609,79.0,6.2,0.36297640653357527,0.24702218048093552,-0.9690098257244062,5.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.8621071458989864,
898,1008.1,0.88671875,0.8305084745762712,83.0,5.9,0.12159709618874771,0.23030567023061221,-0.9731183372332619,5.700000000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0.9015880287066728,
899,1008.5,0.84375,0.6779661016949152,78.0,8.5,0.3430127041742287,0.21352091543979612,-0.9769384927771817,5.699999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0.7707067476814838,
900,1006.4,0.84375,0.7627118644067796,82.0,3.1,0.18511796733212338,0.19667288979357647,-0.980469160361632,5.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.8837190352020862,
901,1006.3,0.875,0.728813559322034,83.0,2.0,0.2958257713248639,0.1797665857255624,-0.9837092937736097,5.299999999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.7983821263482282,
902,1004.5,0.8203125,0.5932203389830508,88.0,0.1,0.18874773139745915,0.16280701293851715,-0.986657932891657,6.699999999999999,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.6940102024025013,
903,1008.9,0.875,0.6101694915254237,85.0,7.8,0.3339382940108893,0.1457991969198751,-0.9893142039703663,4.699999999999996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.6506674666266686,
904,1008.7,0.828125,0.847457627118644,82.0,2.4,0.39019963702359345,0.12874817745258132,-0.99167731989929,4.800000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.9819100391134291,
905,1005.4,0.80859375,0.7627118644067796,86.0,6.8,0.22323049001814882,0.11165900712169512,-0.993746580436178,2.3000000000000007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.8753026634382568,
906,1008.4,0.859375,0.8135593220338984,84.0,3.7,0.26134301270417426,0.09453674981719912,-0.9955213724144752,5.099999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0.887184600046016,
907,1008.4,0.8828125,0.7966101694915253,88.0,7.7,0.21960072595281305,0.07738647923346301,-0.9970011699250151,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0.8457403121033374,
908,1008.4,0.77734375,0.8305084745762712,84.0,0.2,0.15245009074410165,0.06021327736579302,-0.9981855344718586,3.400000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0.9441157659098177,
909,1008.9,0.8046875,0.6610169491525424,78.0,6.9,0.4010889292196007,0.04302223300453059,-0.99907411510223,2.6000000000000014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0.7375235404896423,
910,1005.7,0.8046875,0.7627118644067796,78.0,5.4,0.16152450090744103,0.02581844022713308,-0.9996666485105112,4.699999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0.8470670936499258,
911,1010.5,0.828125,0.6779661016949152,80.0,2.3,0.12522686025408347,0.008606996888688698,-0.9999629591162655,6.300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.7564344005021971,
912,1008.4,0.91015625,0.6610169491525424,38.0,11.4,0.1724137931034483,-0.008606996888688009,-0.9999629591162655,5.900000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.7048897555122244,
913,1008.1,0.859375,0.6440677966101696,38.0,11.8,0.19600725952813064,-0.02581844022713239,-0.9996666485105112,4.399999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.6837900395729113,
914,1008.5,0.89453125,0.7118644067796609,58.0,6.0,0.21960072595281305,-0.04302223300453034,-0.99907411510223,5.199999999999996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.7394798363530098,
915,1007.8,0.89453125,0.6101694915254237,44.0,10.6,0.11796733212341197,-0.060213277365792774,-0.9981855344718586,4.699999999999996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.6478010901217053,
916,1003.8,0.8125,0.7966101694915253,83.0,3.1,0.14337568058076228,-0.07738647923346322,-0.9970011699250151,4.300000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,0.9013288772181108,
917,1008.5,0.7734375,0.7627118644067796,87.0,4.3,0.08529945553539019,-0.09453674981719933,-0.9955213724144752,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.8629744569109573,
918,1006.4,0.85546875,0.7627118644067796,72.0,10.7,0.23411978221415608,-0.11165900712169444,-0.9937465804361781,4.099999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.816949152542373,
919,1009.6,0.79296875,0.728813559322034,79.0,0.3,0.36297640653357527,-0.12874817745258066,-0.99167731989929,3.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.813166980539862,
920,1005.9,0.87890625,0.6101694915254237,47.0,9.1,0.1705989110707804,-0.14579919691987442,-0.9893142039703664,4.699999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,0.6745451718239777,
921,1008.6,0.85546875,0.6779661016949152,78.0,9.1,0.147005444646098,-0.16280701293851646,-0.9866579328916572,6.299999999999997,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.7393205000383466,
922,1005.8,0.8515625,0.7118644067796609,59.0,7.2,0.3502722323049002,-0.17976658572556214,-0.9837092937736098,5.800000000000004,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.7798151001540832,
923,1011.5,0.875,0.6440677966101696,38.0,12.1,0.19782214156079853,-0.19667288979357622,-0.9804691603616321,4.799999999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.6837900395729113,
